city,date,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind,hour,day,month,day_of_week,aqi_change_rate
islamabad,2026-06-26 21:00:00+00:00,99.0,35.0,39.9,53.0,35.6,4.9,1374.0,27.7,62.0,945.6,6.9,2.0,27.0,6.0,5.0,-12.0
islamabad,2026-06-26 22:00:00+00:00,93.0,32.1,36.9,53.0,28.8,4.2,1149.0,27.5,62.0,945.7,7.4,3.0,27.0,6.0,5.0,-6.0
islamabad,2026-06-26 23:00:00+00:00,89.0,30.4,34.9,51.0,24.9,3.9,850.0,27.3,61.0,945.7,7.3,4.0,27.0,6.0,5.0,-4.0
islamabad,2026-06-27 00:00:00+00:00,87.0,29.0,31.9,49.0,26.4,3.9,639.0,28.0,61.0,945.7,7.9,5.0,27.0,6.0,5.0,-2.0
islamabad,2026-06-27 01:00:00+00:00,85.0,28.5,31.4,72.0,24.1,5.2,610.0,28.3,60.0,946.2,6.8,6.0,27.0,6.0,5.0,-2.0
islamabad,2026-06-27 02:00:00+00:00,88.0,29.8,33.8,105.0,20.8,7.1,669.0,29.7,57.0,946.6,5.0,7.0,27.0,6.0,5.0,3.0
islamabad,2026-06-27 03:00:00+00:00,97.0,34.2,51.1,134.0,17.1,9.1,703.0,31.8,49.0,947.0,5.6,8.0,27.0,6.0,5.0,9.0
islamabad,2026-06-27 04:00:00+00:00,112.0,39.8,63.6,157.0,12.8,11.3,663.0,33.4,45.0,947.2,6.3,9.0,27.0,6.0,5.0,15.0
islamabad,2026-06-27 05:00:00+00:00,116.0,41.7,66.4,177.0,8.2,13.5,597.0,35.1,40.0,947.2,5.0,10.0,27.0,6.0,5.0,4.0
islamabad,2026-06-27 06:00:00+00:00,118.0,42.6,66.4,191.0,4.8,14.7,533.0,36.0,35.0,947.2,2.0,11.0,27.0,6.0,5.0,2.0
islamabad,2026-06-27 07:00:00+00:00,117.0,42.0,64.3,195.0,3.4,14.0,473.0,37.6,32.0,946.7,3.2,12.0,27.0,6.0,5.0,-1.0
islamabad,2026-06-27 08:00:00+00:00,115.0,41.2,61.7,193.0,3.3,12.2,415.0,38.7,30.0,945.9,5.0,13.0,27.0,6.0,5.0,-2.0
islamabad,2026-06-27 09:00:00+00:00,113.0,40.2,59.3,188.0,3.7,10.8,382.0,38.6,31.0,944.9,6.9,14.0,27.0,6.0,5.0,-2.0
islamabad,2026-06-27 10:00:00+00:00,109.0,38.8,56.7,185.0,2.2,10.2,325.0,37.9,32.0,944.3,6.1,15.0,27.0,6.0,5.0,-4.0
islamabad,2026-06-27 11:00:00+00:00,106.0,37.5,54.9,181.0,1.3,9.9,293.0,37.9,32.0,943.4,3.0,16.0,27.0,6.0,5.0,-3.0
islamabad,2026-06-27 12:00:00+00:00,76.0,23.9,34.0,159.0,7.9,8.9,458.0,38.5,28.0,942.9,3.1,17.0,27.0,6.0,5.0,-30.0
islamabad,2026-06-27 13:00:00+00:00,76.0,23.9,34.9,123.0,33.7,10.0,1050.0,37.7,29.0,942.6,1.3,18.0,27.0,6.0,5.0,0.0
islamabad,2026-06-27 14:00:00+00:00,98.0,34.3,44.9,72.0,69.0,11.4,1839.0,36.1,33.0,942.5,2.2,19.0,27.0,6.0,5.0,22.0
islamabad,2026-06-27 15:00:00+00:00,123.0,44.4,55.1,35.0,93.3,12.2,2302.0,33.7,43.0,942.3,6.9,20.0,27.0,6.0,5.0,25.0
islamabad,2026-06-27 16:00:00+00:00,133.0,48.5,58.3,22.0,97.0,11.9,2142.0,32.7,47.0,942.8,7.3,21.0,27.0,6.0,5.0,10.0
islamabad,2026-06-27 17:00:00+00:00,134.0,48.7,56.2,23.0,89.6,11.1,1656.0,32.1,50.0,943.1,7.2,22.0,27.0,6.0,5.0,1.0
islamabad,2026-06-27 18:00:00+00:00,129.0,46.9,53.6,27.0,79.2,10.1,1210.0,31.8,52.0,942.8,6.6,23.0,27.0,6.0,5.0,-5.0
islamabad,2026-06-27 19:00:00+00:00,122.0,44.0,50.1,34.0,66.7,9.0,916.0,31.0,53.0,942.8,7.3,0.0,28.0,6.0,6.0,-7.0
islamabad,2026-06-27 20:00:00+00:00,113.0,40.4,45.9,45.0,51.1,7.8,662.0,30.4,54.0,942.6,7.9,1.0,28.0,6.0,6.0,-9.0
islamabad,2026-06-27 21:00:00+00:00,103.0,36.2,41.2,55.0,38.0,6.9,480.0,29.9,54.0,942.5,8.0,2.0,28.0,6.0,6.0,-10.0
islamabad,2026-06-27 22:00:00+00:00,94.0,32.4,36.6,61.0,29.5,6.3,396.0,29.4,56.0,942.6,7.3,3.0,28.0,6.0,6.0,-9.0
islamabad,2026-06-27 23:00:00+00:00,88.0,29.6,33.5,66.0,23.5,5.9,385.0,29.0,58.0,942.7,7.7,4.0,28.0,6.0,6.0,-6.0
islamabad,2026-06-28 00:00:00+00:00,87.0,29.3,32.7,66.0,22.0,5.7,395.0,29.3,55.0,942.5,10.2,5.0,28.0,6.0,6.0,-1.0
islamabad,2026-06-28 01:00:00+00:00,86.0,28.8,32.7,89.0,18.4,7.1,426.0,29.4,55.0,942.5,10.1,6.0,28.0,6.0,6.0,-1.0
islamabad,2026-06-28 02:00:00+00:00,89.0,30.0,35.6,120.0,13.4,9.1,480.0,31.0,51.0,943.1,7.5,7.0,28.0,6.0,6.0,3.0
islamabad,2026-06-28 03:00:00+00:00,94.0,32.7,45.6,146.0,9.1,10.7,511.0,33.2,45.0,943.8,9.0,8.0,28.0,6.0,6.0,5.0
islamabad,2026-06-28 04:00:00+00:00,102.0,36.0,52.5,159.0,6.4,11.6,497.0,34.6,43.0,944.1,10.8,9.0,28.0,6.0,6.0,8.0
islamabad,2026-06-28 05:00:00+00:00,103.0,36.2,53.3,167.0,4.5,12.1,460.0,35.7,41.0,944.3,10.4,10.0,28.0,6.0,6.0,1.0
islamabad,2026-06-28 06:00:00+00:00,98.0,34.6,51.9,171.0,3.2,12.2,426.0,37.0,38.0,944.2,8.4,11.0,28.0,6.0,6.0,-5.0
islamabad,2026-06-28 07:00:00+00:00,95.0,32.8,50.2,172.0,2.5,11.6,399.0,38.1,34.0,943.6,7.3,12.0,28.0,6.0,6.0,-3.0
islamabad,2026-06-28 08:00:00+00:00,91.0,30.9,47.4,170.0,2.5,10.7,375.0,39.3,30.0,943.2,6.6,13.0,28.0,6.0,6.0,-4.0
islamabad,2026-06-28 09:00:00+00:00,87.0,29.3,44.9,168.0,2.7,9.9,363.0,39.7,28.0,942.3,7.6,14.0,28.0,6.0,6.0,-4.0
islamabad,2026-06-28 10:00:00+00:00,85.0,28.2,43.1,168.0,2.3,9.6,347.0,39.9,27.0,941.6,7.3,15.0,28.0,6.0,6.0,-2.0
islamabad,2026-06-28 11:00:00+00:00,83.0,27.2,41.8,166.0,2.2,9.5,343.0,40.0,27.0,940.9,5.9,16.0,28.0,6.0,6.0,-2.0
islamabad,2026-06-28 12:00:00+00:00,81.0,26.5,41.2,159.0,5.1,9.6,406.0,39.7,26.0,940.4,5.3,17.0,28.0,6.0,6.0,-2.0
islamabad,2026-06-28 13:00:00+00:00,80.0,26.0,40.9,140.0,13.9,9.9,618.0,38.4,29.0,940.3,10.2,18.0,28.0,6.0,6.0,-1.0
islamabad,2026-06-28 14:00:00+00:00,94.0,32.4,45.4,114.0,25.7,10.4,898.0,36.2,38.0,940.4,12.8,19.0,28.0,6.0,6.0,14.0
islamabad,2026-06-28 15:00:00+00:00,103.0,36.2,48.4,93.0,34.9,10.7,1057.0,34.9,44.0,940.5,8.8,20.0,28.0,6.0,6.0,9.0
islamabad,2026-06-28 16:00:00+00:00,108.0,38.3,50.9,80.0,39.5,10.7,984.0,33.7,49.0,941.1,7.5,21.0,28.0,6.0,6.0,5.0
islamabad,2026-06-28 17:00:00+00:00,117.0,41.8,55.8,71.0,41.5,10.4,790.0,32.7,51.0,941.2,5.4,22.0,28.0,6.0,6.0,9.0
islamabad,2026-06-28 18:00:00+00:00,127.0,45.9,60.5,64.0,41.6,10.0,617.0,32.8,47.0,941.0,7.7,23.0,28.0,6.0,6.0,10.0
islamabad,2026-06-28 19:00:00+00:00,131.0,47.8,61.7,59.0,39.4,9.2,510.0,31.9,49.0,940.8,9.4,0.0,29.0,6.0,0.0,4.0
islamabad,2026-06-28 20:00:00+00:00,128.0,46.3,57.7,55.0,35.4,8.1,424.0,31.4,50.0,940.6,8.3,1.0,29.0,6.0,0.0,-3.0
islamabad,2026-06-28 21:00:00+00:00,119.0,43.0,52.0,55.0,31.0,7.3,363.0,30.9,51.0,940.5,6.8,2.0,29.0,6.0,0.0,-9.0
islamabad,2026-06-28 22:00:00+00:00,112.0,39.8,47.4,57.0,26.5,6.8,325.0,30.4,53.0,940.6,7.1,3.0,29.0,6.0,0.0,-7.0
islamabad,2026-06-28 23:00:00+00:00,106.0,37.5,44.2,63.0,21.7,6.5,312.0,29.9,55.0,940.7,8.2,4.0,29.0,6.0,0.0,-6.0
islamabad,2026-06-29 00:00:00+00:00,110.0,39.3,48.5,61.0,19.4,6.0,337.0,29.8,54.0,940.1,8.0,5.0,29.0,6.0,0.0,4.0
islamabad,2026-06-29 01:00:00+00:00,110.0,39.2,48.3,83.0,17.5,7.5,435.0,29.9,54.0,940.2,7.7,6.0,29.0,6.0,0.0,0.0
islamabad,2026-06-29 02:00:00+00:00,113.0,40.4,52.2,114.0,14.7,9.7,571.0,31.5,50.0,940.6,6.2,7.0,29.0,6.0,0.0,3.0
islamabad,2026-06-29 03:00:00+00:00,115.0,41.2,58.1,141.0,12.0,11.4,651.0,33.8,44.0,941.4,7.2,8.0,29.0,6.0,0.0,2.0
islamabad,2026-06-29 04:00:00+00:00,114.0,40.6,58.1,160.0,9.3,12.4,618.0,35.3,42.0,941.7,9.3,9.0,29.0,6.0,0.0,-1.0
islamabad,2026-06-29 05:00:00+00:00,110.0,39.3,56.6,175.0,6.5,13.0,530.0,36.6,41.0,941.8,9.2,10.0,29.0,6.0,0.0,-4.0
islamabad,2026-06-29 06:00:00+00:00,108.0,38.2,55.1,186.0,4.5,13.2,460.0,37.2,40.0,942.1,11.1,11.0,29.0,6.0,0.0,-2.0
islamabad,2026-06-29 07:00:00+00:00,108.0,38.5,55.6,191.0,3.6,12.7,437.0,37.0,43.0,942.0,10.4,12.0,29.0,6.0,0.0,0.0
islamabad,2026-06-29 08:00:00+00:00,105.0,37.1,53.2,191.0,3.4,11.8,433.0,37.7,41.0,941.7,10.0,13.0,29.0,6.0,0.0,-3.0
islamabad,2026-06-29 09:00:00+00:00,99.0,34.9,50.1,189.0,3.7,11.1,442.0,38.1,41.0,941.0,10.7,14.0,29.0,6.0,0.0,-6.0
islamabad,2026-06-29 10:00:00+00:00,96.0,33.3,48.0,188.0,3.5,10.8,441.0,38.5,40.0,940.7,11.8,15.0,29.0,6.0,0.0,-3.0
islamabad,2026-06-29 11:00:00+00:00,94.0,32.7,47.3,184.0,3.8,10.8,453.0,38.1,41.0,939.9,12.3,16.0,29.0,6.0,0.0,-2.0
islamabad,2026-06-29 12:00:00+00:00,107.0,38.1,52.4,177.0,7.6,10.7,542.0,38.5,40.0,939.7,13.0,17.0,29.0,6.0,0.0,13.0
islamabad,2026-06-29 13:00:00+00:00,108.0,38.5,51.7,158.0,13.8,10.6,802.0,37.5,42.0,939.5,13.0,18.0,29.0,6.0,0.0,1.0
islamabad,2026-06-29 14:00:00+00:00,115.0,41.3,51.0,132.0,22.5,10.3,1138.0,36.3,46.0,939.3,12.4,19.0,29.0,6.0,0.0,7.0
islamabad,2026-06-29 15:00:00+00:00,121.0,43.5,53.1,109.0,29.7,10.1,1331.0,35.1,49.0,939.5,10.5,20.0,29.0,6.0,0.0,6.0
islamabad,2026-06-29 16:00:00+00:00,125.0,45.2,55.4,93.0,34.4,9.9,1257.0,34.2,50.0,940.0,8.1,21.0,29.0,6.0,0.0,4.0
islamabad,2026-06-29 17:00:00+00:00,131.0,47.7,58.4,81.0,37.6,9.6,1040.0,33.3,52.0,940.4,9.0,22.0,29.0,6.0,0.0,6.0
islamabad,2026-06-29 18:00:00+00:00,137.0,50.2,61.0,73.0,38.4,9.3,833.0,33.6,53.0,940.1,10.3,23.0,29.0,6.0,0.0,6.0
islamabad,2026-06-29 19:00:00+00:00,140.0,51.2,62.2,70.0,35.8,8.8,679.0,32.6,57.0,940.0,8.3,0.0,30.0,6.0,1.0,3.0
islamabad,2026-06-29 20:00:00+00:00,138.0,50.6,61.5,72.0,30.8,8.2,534.0,32.1,58.0,940.1,7.3,1.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-29 21:00:00+00:00,135.0,49.5,60.1,75.0,26.1,7.8,427.0,31.6,60.0,940.0,8.6,2.0,30.0,6.0,1.0,-3.0
islamabad,2026-06-29 22:00:00+00:00,133.0,48.4,59.1,78.0,22.4,7.5,367.0,31.1,63.0,940.1,9.0,3.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-29 23:00:00+00:00,131.0,47.5,58.8,83.0,18.9,7.2,344.0,30.7,66.0,940.2,10.4,4.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-30 00:00:00+00:00,133.0,48.4,59.5,79.0,20.6,7.9,351.0,30.9,69.0,940.2,9.7,5.0,30.0,6.0,1.0,2.0
islamabad,2026-06-30 01:00:00+00:00,131.0,47.8,58.1,99.0,18.1,9.5,405.0,31.1,69.0,940.5,9.4,6.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-30 02:00:00+00:00,132.0,48.0,65.2,126.0,14.6,11.7,489.0,32.1,64.0,941.0,11.0,7.0,30.0,6.0,1.0,1.0
islamabad,2026-06-30 03:00:00+00:00,133.0,48.5,71.2,150.0,11.4,13.5,542.0,33.1,59.0,941.4,11.8,8.0,30.0,6.0,1.0,1.0
islamabad,2026-06-30 04:00:00+00:00,133.0,48.3,74.7,168.0,8.8,14.7,535.0,34.4,54.0,941.6,9.6,9.0,30.0,6.0,1.0,0.0
islamabad,2026-06-30 05:00:00+00:00,134.0,49.1,77.5,182.0,6.4,15.5,498.0,35.9,49.0,941.6,9.3,10.0,30.0,6.0,1.0,1.0
islamabad,2026-06-30 06:00:00+00:00,136.0,49.9,78.5,190.0,4.7,15.7,460.0,37.1,44.0,942.2,12.2,11.0,30.0,6.0,1.0,2.0
islamabad,2026-06-30 07:00:00+00:00,135.0,49.5,75.7,190.0,3.8,14.8,423.0,37.7,43.0,942.2,11.5,12.0,30.0,6.0,1.0,-1.0
islamabad,2026-06-30 08:00:00+00:00,151.0,55.8,82.7,185.0,3.6,13.2,386.0,38.9,39.0,941.8,11.2,13.0,30.0,6.0,1.0,16.0
islamabad,2026-06-30 09:00:00+00:00,127.0,46.1,67.1,179.0,4.1,11.9,373.0,39.1,37.0,941.3,11.7,14.0,30.0,6.0,1.0,-24.0
islamabad,2026-06-30 10:00:00+00:00,121.0,43.5,62.2,173.0,5.3,11.2,412.0,36.4,48.0,941.0,7.1,15.0,30.0,6.0,1.0,-6.0
islamabad,2026-06-30 11:00:00+00:00,125.0,45.2,64.0,167.0,7.2,10.7,476.0,36.5,47.0,940.5,12.0,16.0,30.0,6.0,1.0,4.0
islamabad,2026-06-30 12:00:00+00:00,123.0,44.5,62.2,169.0,8.2,10.6,505.0,38.7,37.0,940.0,13.6,17.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-30 13:00:00+00:00,140.0,51.5,70.3,160.0,10.2,10.5,447.0,34.6,51.0,939.8,14.8,18.0,30.0,6.0,1.0,17.0
islamabad,2026-06-30 14:00:00+00:00,152.0,58.0,76.8,147.0,13.2,10.2,355.0,34.0,52.0,939.9,15.1,19.0,30.0,6.0,1.0,12.0
islamabad,2026-06-30 15:00:00+00:00,152.0,57.0,73.8,133.0,16.3,9.9,331.0,32.8,57.0,940.1,8.9,20.0,30.0,6.0,1.0,0.0
islamabad,2026-06-30 16:00:00+00:00,151.0,56.0,69.8,120.0,19.6,9.3,460.0,32.7,58.0,941.3,10.2,21.0,30.0,6.0,1.0,-1.0
islamabad,2026-06-30 17:00:00+00:00,147.0,54.1,68.2,106.0,23.1,8.6,656.0,32.1,60.0,941.9,10.7,22.0,30.0,6.0,1.0,-4.0
islamabad,2026-06-30 18:00:00+00:00,145.0,53.4,68.0,93.0,26.1,8.0,771.0,33.0,61.0,941.5,12.2,23.0,30.0,6.0,1.0,-2.0
islamabad,2026-06-30 19:00:00+00:00,146.0,53.7,67.1,79.0,28.8,7.5,719.0,32.0,63.0,941.1,9.3,0.0,1.0,7.0,2.0,1.0
islamabad,2026-06-30 20:00:00+00:00,144.0,52.9,64.0,67.0,31.0,7.0,585.0,31.4,64.0,941.1,9.7,1.0,1.0,7.0,2.0,-2.0
islamabad,2026-06-30 21:00:00+00:00,138.0,50.5,60.5,60.0,31.1,6.6,473.0,30.8,67.0,941.1,9.8,2.0,1.0,7.0,2.0,-6.0
islamabad,2026-06-30 22:00:00+00:00,133.0,48.4,59.6,62.0,27.6,6.3,409.0,30.2,67.0,941.2,11.4,3.0,1.0,7.0,2.0,-5.0
islamabad,2026-06-30 23:00:00+00:00,132.0,48.2,62.4,70.0,22.1,6.0,366.0,29.1,68.0,941.7,14.2,4.0,1.0,7.0,2.0,-1.0
islamabad,2026-07-01 00:00:00+00:00,100.0,35.4,48.3,126.0,7.5,5.7,369.0,27.1,76.0,940.6,8.8,5.0,1.0,7.0,2.0,-32.0
islamabad,2026-07-01 01:00:00+00:00,86.0,28.8,37.7,125.0,10.1,6.3,462.0,27.3,78.0,941.2,9.3,6.0,1.0,7.0,2.0,-14.0
islamabad,2026-07-01 02:00:00+00:00,84.0,27.6,41.0,125.0,13.5,7.2,601.0,28.4,74.0,941.3,5.4,7.0,1.0,7.0,2.0,-2.0
islamabad,2026-07-01 03:00:00+00:00,91.0,30.9,50.4,129.0,14.9,8.2,675.0,29.8,66.0,942.4,12.5,8.0,1.0,7.0,2.0,7.0
islamabad,2026-07-01 04:00:00+00:00,118.0,42.5,79.4,143.0,12.3,9.4,615.0,29.7,68.0,943.3,15.3,9.0,1.0,7.0,2.0,27.0
islamabad,2026-07-01 05:00:00+00:00,129.0,47.0,92.4,161.0,7.8,10.7,490.0,31.6,60.0,943.3,13.0,10.0,1.0,7.0,2.0,11.0
islamabad,2026-07-01 06:00:00+00:00,132.0,48.2,96.2,174.0,4.4,11.4,398.0,33.8,50.0,943.1,15.3,11.0,1.0,7.0,2.0,3.0
islamabad,2026-07-01 07:00:00+00:00,131.0,47.8,97.3,178.0,3.5,11.1,370.0,35.0,48.0,943.4,14.6,12.0,1.0,7.0,2.0,-1.0
islamabad,2026-07-01 08:00:00+00:00,129.0,47.0,97.3,176.0,3.7,10.2,374.0,31.3,65.0,943.4,10.8,13.0,1.0,7.0,2.0,-2.0
islamabad,2026-07-01 09:00:00+00:00,127.0,46.1,97.6,173.0,4.5,9.5,417.0,34.2,55.0,942.6,11.9,14.0,1.0,7.0,2.0,-2.0
islamabad,2026-07-01 10:00:00+00:00,133.0,48.3,108.5,170.0,5.1,9.6,519.0,34.3,53.0,942.0,11.1,15.0,1.0,7.0,2.0,6.0
islamabad,2026-07-01 11:00:00+00:00,122.0,44.2,95.2,164.0,6.1,9.9,659.0,33.6,56.0,941.5,11.6,16.0,1.0,7.0,2.0,-11.0
islamabad,2026-07-01 12:00:00+00:00,153.0,59.8,145.3,153.0,10.2,10.0,784.0,31.6,60.0,941.5,11.4,17.0,1.0,7.0,2.0,31.0
islamabad,2026-07-01 13:00:00+00:00,155.0,63.6,154.6,141.0,13.6,10.2,879.0,28.9,74.0,941.5,16.3,18.0,1.0,7.0,2.0,2.0
islamabad,2026-07-01 14:00:00+00:00,156.0,65.4,156.0,125.0,18.2,10.5,959.0,28.8,75.0,942.1,11.8,19.0,1.0,7.0,2.0,1.0
islamabad,2026-07-01 15:00:00+00:00,153.0,60.1,122.5,111.0,22.1,10.4,1012.0,28.4,75.0,942.4,12.5,20.0,1.0,7.0,2.0,-3.0
islamabad,2026-07-01 16:00:00+00:00,137.0,50.3,91.5,101.0,24.7,9.7,1044.0,28.4,73.0,942.7,8.7,21.0,1.0,7.0,2.0,-16.0
islamabad,2026-07-01 17:00:00+00:00,133.0,48.4,86.8,94.0,26.4,8.7,1051.0,28.2,71.0,943.5,7.2,22.0,1.0,7.0,2.0,-4.0
islamabad,2026-07-01 18:00:00+00:00,134.0,48.7,85.7,89.0,26.6,7.6,1005.0,24.3,91.0,943.4,9.1,23.0,1.0,7.0,2.0,1.0
islamabad,2026-07-01 19:00:00+00:00,131.0,47.7,81.5,88.0,24.4,6.4,871.0,24.8,87.0,942.8,3.0,0.0,2.0,7.0,3.0,-3.0
islamabad,2026-07-01 20:00:00+00:00,112.0,39.9,62.4,89.0,20.7,5.2,685.0,25.2,86.0,942.7,2.1,1.0,2.0,7.0,3.0,-19.0
islamabad,2026-07-01 21:00:00+00:00,93.0,32.1,44.5,92.0,17.2,4.3,530.0,25.2,88.0,942.5,6.0,2.0,2.0,7.0,3.0,-19.0
islamabad,2026-07-01 22:00:00+00:00,94.0,32.5,43.1,96.0,14.0,3.7,428.0,25.2,85.0,943.0,10.4,3.0,2.0,7.0,3.0,1.0
islamabad,2026-07-01 23:00:00+00:00,87.0,29.0,36.7,101.0,11.1,3.4,357.0,25.1,84.0,943.2,7.5,4.0,2.0,7.0,3.0,-7.0
islamabad,2026-07-02 00:00:00+00:00,120.0,43.2,55.6,59.0,27.8,7.5,331.0,26.0,86.0,943.2,7.4,5.0,2.0,7.0,3.0,33.0
islamabad,2026-07-02 01:00:00+00:00,133.0,48.3,60.3,67.0,26.6,8.8,381.0,25.5,85.0,943.9,8.5,6.0,2.0,7.0,3.0,13.0
islamabad,2026-07-02 02:00:00+00:00,124.0,44.9,62.9,79.0,24.7,10.7,476.0,26.3,79.0,944.6,9.5,7.0,2.0,7.0,3.0,-9.0
islamabad,2026-07-02 03:00:00+00:00,130.0,47.1,84.8,97.0,22.1,12.9,539.0,27.5,74.0,945.0,7.0,8.0,2.0,7.0,3.0,6.0
islamabad,2026-07-02 04:00:00+00:00,135.0,49.2,91.3,125.0,18.2,15.9,530.0,29.3,65.0,945.3,9.0,9.0,2.0,7.0,3.0,5.0
islamabad,2026-07-02 05:00:00+00:00,130.0,47.3,87.5,158.0,13.6,19.1,489.0,30.5,61.0,945.3,8.0,10.0,2.0,7.0,3.0,-5.0
islamabad,2026-07-02 06:00:00+00:00,122.0,44.2,79.6,184.0,9.8,20.9,459.0,31.2,57.0,945.9,8.1,11.0,2.0,7.0,3.0,-8.0
islamabad,2026-07-02 07:00:00+00:00,125.0,45.3,80.6,197.0,7.3,20.0,455.0,32.4,53.0,945.4,8.1,12.0,2.0,7.0,3.0,3.0
islamabad,2026-07-02 08:00:00+00:00,129.0,46.9,84.3,203.0,5.6,17.7,461.0,33.2,50.0,944.5,7.9,13.0,2.0,7.0,3.0,4.0
islamabad,2026-07-02 09:00:00+00:00,132.0,48.0,87.8,203.0,4.9,15.7,472.0,33.6,49.0,944.0,10.0,14.0,2.0,7.0,3.0,3.0
islamabad,2026-07-02 10:00:00+00:00,134.0,48.8,90.8,199.0,4.1,14.7,465.0,33.8,47.0,943.4,10.0,15.0,2.0,7.0,3.0,2.0
islamabad,2026-07-02 11:00:00+00:00,135.0,49.5,93.4,190.0,4.2,14.0,464.0,33.8,47.0,943.0,10.1,16.0,2.0,7.0,3.0,1.0
islamabad,2026-07-02 12:00:00+00:00,123.0,44.6,85.2,155.0,7.8,9.5,533.0,33.5,48.0,943.1,9.3,17.0,2.0,7.0,3.0,-12.0
islamabad,2026-07-02 13:00:00+00:00,129.0,47.0,97.6,132.0,20.4,9.8,740.0,33.0,49.0,943.1,7.6,18.0,2.0,7.0,3.0,6.0
islamabad,2026-07-02 14:00:00+00:00,142.0,52.0,97.1,99.0,37.7,10.1,1018.0,32.2,52.0,943.1,7.9,19.0,2.0,7.0,3.0,13.0
islamabad,2026-07-02 15:00:00+00:00,152.0,58.0,103.1,73.0,50.8,10.2,1231.0,31.3,56.0,943.3,7.6,20.0,2.0,7.0,3.0,10.0
islamabad,2026-07-02 16:00:00+00:00,154.0,60.5,103.8,60.0,56.0,9.9,1347.0,30.4,61.0,944.1,8.5,21.0,2.0,7.0,3.0,2.0
islamabad,2026-07-02 17:00:00+00:00,153.0,60.1,96.6,54.0,56.9,9.3,1398.0,29.7,65.0,944.4,7.9,22.0,2.0,7.0,3.0,-1.0
islamabad,2026-07-02 18:00:00+00:00,152.0,57.9,87.1,49.0,55.9,8.6,1342.0,29.6,67.0,944.8,7.4,23.0,2.0,7.0,3.0,-1.0
islamabad,2026-07-02 19:00:00+00:00,151.0,56.0,81.0,44.0,53.2,7.8,1102.0,28.6,71.0,944.9,6.2,0.0,3.0,7.0,4.0,-1.0
islamabad,2026-07-02 20:00:00+00:00,145.0,53.4,75.9,41.0,48.6,7.0,755.0,28.0,74.0,945.2,3.8,1.0,3.0,7.0,4.0,-6.0
islamabad,2026-07-02 21:00:00+00:00,136.0,49.9,70.5,41.0,43.3,6.2,489.0,26.2,77.0,946.0,13.6,2.0,3.0,7.0,4.0,-9.0
islamabad,2026-07-02 22:00:00+00:00,135.0,49.5,70.1,44.0,37.0,5.5,376.0,23.2,97.0,945.5,18.9,3.0,3.0,7.0,4.0,-1.0
islamabad,2026-07-02 23:00:00+00:00,131.0,47.5,72.4,49.0,30.1,4.8,344.0,23.2,95.0,945.7,8.6,4.0,3.0,7.0,4.0,-4.0
islamabad,2026-07-03 00:00:00+00:00,84.0,27.7,34.5,72.0,19.7,4.4,361.0,23.3,95.0,945.4,11.2,5.0,3.0,7.0,4.0,-47.0
islamabad,2026-07-03 01:00:00+00:00,82.0,26.9,32.7,88.0,19.8,6.2,454.0,23.7,97.0,945.1,9.2,6.0,3.0,7.0,4.0,-2.0
islamabad,2026-07-03 02:00:00+00:00,82.0,26.7,34.9,110.0,19.7,8.6,596.0,25.1,87.0,945.4,6.3,7.0,3.0,7.0,4.0,0.0
islamabad,2026-07-03 03:00:00+00:00,86.0,28.9,49.1,133.0,18.4,10.8,680.0,27.4,73.0,946.1,3.1,8.0,3.0,7.0,4.0,4.0
islamabad,2026-07-03 04:00:00+00:00,105.0,37.3,77.1,155.0,14.5,12.3,646.0,30.0,61.0,946.7,0.9,9.0,3.0,7.0,4.0,19.0
islamabad,2026-07-03 05:00:00+00:00,122.0,44.2,96.2,177.0,9.2,13.5,553.0,31.9,54.0,946.9,3.2,10.0,3.0,7.0,4.0,17.0
islamabad,2026-07-03 06:00:00+00:00,129.0,47.0,101.5,194.0,5.4,14.3,475.0,32.6,50.0,946.5,7.4,11.0,3.0,7.0,4.0,7.0
islamabad,2026-07-03 07:00:00+00:00,129.0,46.8,99.2,204.0,4.1,14.4,432.0,33.9,49.0,946.5,8.7,12.0,3.0,7.0,4.0,0.0
islamabad,2026-07-03 08:00:00+00:00,124.0,44.9,92.9,210.0,4.2,14.1,403.0,34.4,49.0,946.0,6.1,13.0,3.0,7.0,4.0,-5.0
islamabad,2026-07-03 09:00:00+00:00,117.0,41.9,83.8,212.0,4.9,13.8,395.0,35.0,46.0,945.0,5.9,14.0,3.0,7.0,4.0,-7.0
islamabad,2026-07-03 10:00:00+00:00,117.0,41.8,81.0,215.0,2.8,13.7,385.0,35.5,43.0,944.1,6.5,15.0,3.0,7.0,4.0,0.0
islamabad,2026-07-03 11:00:00+00:00,116.0,41.6,78.5,215.0,1.3,13.8,396.0,35.5,41.0,943.2,8.9,16.0,3.0,7.0,4.0,-1.0
islamabad,2026-07-03 12:00:00+00:00,79.0,25.6,45.5,160.0,8.9,8.5,506.0,35.2,38.0,942.5,12.2,17.0,3.0,7.0,4.0,-37.0
